L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
0,L1_SingleMuCosmics,0,0,0,0,0
1,L1_SingleMuOpen,45000,74.5043,30.4162,49.6695,58.9825
2,L1_SingleMuCosmics_BMTF,0,0,0,0,0
3,L1_SingleMuCosmics_OMTF,0,0,0,0,0
4,L1_SingleMuCosmics_EMTF,0,0,0,0,0
5,L1_SingleMu0_BMTF,0,0,0,0,0
6,L1_SingleMu0_OMTF,0,0,0,0,0
7,L1_SingleMu0_EMTF,0,0,0,0,0
8,L1_SingleMu3,15000,74.5043,30.4162,62.0869,64.1564
9,L1_SingleMu5,4500,74.5043,30.4162,74.5043,74.5043
10,L1_SingleMu7,1800,74.5043,30.4162,74.5043,74.5043
11,L1_SingleMu10_LowQ,820,74.5043,30.4162,49.6695,57.2579
12,L1_SingleMu11_LowQ,0,0,0,0,0
13,L1_SingleMu12_LowQ_BMTF,0,0,0,0,0
14,L1_SingleMu12_LowQ_OMTF,0,0,0,0,0
15,L1_SingleMu12_LowQ_EMTF,0,0,0,0,0
16,L1_SingleMu16,0,0,0,0,0
17,L1_SingleMu18,145,62.0869,27.7661,0,10.4419
18,L1_SingleMu20,1,8530.74,325.468,62.0869,1383.77
19,L1_SingleMu22,1,7053.07,295.94,0,986.083
20,L1_SingleMu22_BMTF,0,0,0,0,0
21,L1_SingleMu22_OMTF,0,0,0,0,0
22,L1_SingleMu22_EMTF,0,0,0,0,0
23,L1_SingleMu25,1,5538.15,262.239,0,698.153
24,L1_SingleMu30,1,4023.23,223.513,0,485.867
25,L1_SingleMu14er2p1,0,0,0,0,0
26,L1_SingleMu16er2p1,0,0,0,0,0
27,L1_SingleMu18er2p1,1,9015.02,334.579,596.034,1913.68
28,L1_SingleMu20er2p1,1,7164.83,298.276,0,953.843
29,L1_SingleMu22er2p1,1,5910.67,270.915,0,686.74
30,L1_DoubleMu0,0,0,0,0,0
31,L1_DoubleMu_11_4,0,0,0,0,0
32,L1_DoubleMu_12_5,1,1490.09,136.026,86.9216,341.234
33,L1_DoubleMu_12_8,1,558.782,83.2983,0,60.6358
34,L1_DoubleMu_13_6,1,869.216,103.891,0,126.294
35,L1_DoubleMu_15_5,1,968.555,109.667,0,126.265
36,L1_DoubleMu_15_7,1,558.782,83.2983,0,42.4394
37,L1_DoubleMu18er2p1,1,37.2521,21.5075,0,2.04
38,L1_DoubleMu22er2p1,1,12.4174,12.4174,0,0.620869
39,L1_TripleMu0,0,0,0,0,0
40,L1_TripleMu3,1,1788.1,149.009,173.843,589.035
41,L1_TripleMu_4_4_4,1,409.773,71.3324,0,61.6291
42,L1_TripleMu_5_0_0,0,0,0,0,0
43,L1_TripleMu_5_3_3,1,1229.32,123.551,0,258.925
44,L1_TripleMu_5_5_3,1,509.112,79.51,0,71.4897
45,L1_QuadMu0,1,583.617,85.1293,322.852,373.495
50,L1_SingleEG5,140000,74.5043,30.4162,74.5043,74.5043
51,L1_SingleEG10,23000,62.0869,27.7661,62.0869,62.0869
52,L1_SingleEG15,5300,74.5043,30.4162,74.5043,74.5043
53,L1_SingleEG18,0,0,0,0,0
54,L1_SingleEG24,0,0,0,0,0
55,L1_SingleEG26,460,74.5043,30.4162,24.8348,27.0885
56,L1_SingleEG28,0,0,0,0,0
57,L1_SingleEG30,0,0,0,0,0
58,L1_SingleEG32,0,0,0,0,0
59,L1_SingleEG34,1,14255.1,420.727,484.278,1932.33
60,L1_SingleEG36,1,11672.3,380.71,0,986.98
61,L1_SingleEG38,1,9685.55,346.798,0,613.162
62,L1_SingleEG40,1,8071.3,316.582,0,415.046
63,L1_SingleEG42,1,6829.56,291.213,0,292.731
64,L1_SingleEG45,1,5289.8,256.292,0,167.338
65,L1_SingleEG50,1,3799.72,217.215,0,89.9836
66,L1_SingleEG34er2p1,1,10318.8,357.957,0,889.216
67,L1_SingleEG36er2p1,1,8505.9,324.994,0,468.776
68,L1_SingleEG38er2p1,1,7003.4,294.896,0,278.002
69,L1_SingleIsoEG18,0,0,0,0,0
70,L1_SingleIsoEG20,0,0,0,0,0
71,L1_SingleIsoEG22,0,0,0,0,0
72,L1_SingleIsoEG24,1,15062.3,432.474,434.608,1743.97
73,L1_SingleIsoEG26,1,13212.1,405.043,0,971.635
74,L1_SingleIsoEG28,1,11535.7,378.475,0,631.805
75,L1_SingleIsoEG30,1,10393.3,359.247,0,475.126
76,L1_SingleIsoEG32,1,9350.29,340.743,0,358.599
77,L1_SingleIsoEG34,1,8443.82,323.806,0,277.583
78,L1_SingleIsoEG35,1,8120.96,317.555,0,254.863
79,L1_SingleIsoEG36,1,7835.37,311.921,0,237.043
80,L1_SingleIsoEG37,1,7413.17,303.401,0,217.388
81,L1_SingleIsoEG38,1,7152.41,298.017,0,206.941
82,L1_SingleIsoEG40,1,6457.04,283.16,0,179.513
83,L1_SingleIsoEG18er2p1,0,0,0,0,0
84,L1_SingleIsoEG20er2p1,0,0,0,0,0
85,L1_SingleIsoEG22er2p1,1,14019.2,417.231,1589.42,2620.53
86,L1_SingleIsoEG24er2p1,1,12044.9,386.737,0,939.471
87,L1_SingleIsoEG26er2p1,1,10728.6,364.995,0,617.591
88,L1_SingleIsoEG28er2p1,1,9313.03,340.064,0,398.407
89,L1_SingleIsoEG30er2p1,1,8332.06,321.656,0,289.767
90,L1_SingleIsoEG32er2p1,1,7512.51,305.427,0,220.186
91,L1_SingleIsoEG33er2p1,1,7115.16,297.24,0,196.995
92,L1_SingleIsoEG34er2p1,1,6817.14,290.948,0,177.841
93,L1_SingleIsoEG35er2p1,1,6568.79,285.6,0,165.119
94,L1_SingleIsoEG36er2p1,1,6357.7,280.973,0,155.75
95,L1_SingleIsoEG38er2p1,1,5761.66,267.478,0,134.115
96,L1_SingleIsoEG40er2p1,1,5202.88,254.177,0,116.892
97,L1_IsoEG33_Mt40,1,0,0,0,0
98,L1_IsoEG33_Mt44,1,0,0,0,0
99,L1_IsoEG33_Mt48,1,0,0,0,0
100,L1_DoubleEG_15_10,0,0,0,0,0
101,L1_DoubleEG_18_17,0,0,0,0,0
102,L1_DoubleEG_20_18,0,0,0,0,0
103,L1_DoubleEG_22_10,1,9039.85,335.039,447.026,2054.4
104,L1_DoubleEG_22_12,1,5724.41,266.612,0,818.229
105,L1_DoubleEG_22_15,1,3464.45,207.411,0,368.94
106,L1_DoubleEG_23_10,1,7649.1,308.191,0,1250.25
107,L1_DoubleEG_24_17,1,1999.2,157.559,0,135.756
108,L1_DoubleEG_25_12,1,3998.4,222.822,0,321.998
109,L1_DoubleEG_25_13,1,3501.7,208.523,0,263.969
110,L1_DoubleEG_25_14,1,3067.09,195.154,0,216.71
111,L1_DoubleLooseIsoEG22er2p1,1,173.843,46.4616,0,2.62848
112,L1_DoubleLooseIsoEG24er2p1,1,161.426,44.7715,0,2.42153
113,L1_TripleEG_14_10_8,0,0,0,0,0
114,L1_TripleEG_18_17_8,1,732.625,95.3797,124.174,187.831
115,L1_SingleTau20,0,0,0,0,0
116,L1_SingleTau80er2p1,1,6854.39,291.742,447.026,996.137
117,L1_SingleTau100er2p1,1,3178.85,198.678,0,133.78
118,L1_SingleTau120er2p1,1,1875.02,152.587,0,45.2385
119,L1_SingleTau130er2p1,1,1490.09,136.026,0,28.4227
120,L1_SingleTau140er2p1,1,1241.74,124.174,0,20.1412
121,L1_DoubleTau50er2p1,1,6332.86,280.424,372.521,924.298
122,L1_DoubleTau70er2p1,1,2011.62,158.047,0,70.0103
123,L1_DoubleIsoTau28er2p1,0,0,0,0,0
124,L1_DoubleIsoTau30er2p1,1,9871.82,350.117,980.973,2027.18
125,L1_DoubleIsoTau32er2p1,1,8394.15,322.852,0,967.746
126,L1_DoubleIsoTau33er2p1,1,7947.12,314.138,0,829.254
127,L1_DoubleIsoTau34er2p1,1,7226.91,299.565,0,648.621
128,L1_DoubleIsoTau35er2p1,1,6804.72,290.683,0,559.753
129,L1_DoubleIsoTau36er2p1,1,6370.11,281.247,0,495.941
130,L1_DoubleIsoTau38er2p1,1,5811.33,268.629,0,426.307
131,L1_SingleJet16,0,0,0,0,0
132,L1_SingleJet20,0,0,0,0,0
133,L1_SingleJet35,57000,74.5043,30.4162,74.5043,74.5043
134,L1_SingleJet60,5300,74.5043,30.4162,62.0869,63.0421
135,L1_SingleJet90,770,74.5043,30.4162,62.0869,63.2157
136,L1_SingleJet120,210,62.0869,27.7661,24.8348,33.3101
137,L1_SingleJet140,1,7611.85,307.44,235.93,964.817
138,L1_SingleJet150,1,5513.32,261.65,0,391.583
139,L1_SingleJet160,1,4122.57,226.255,0,209.229
140,L1_SingleJet170,1,3141.6,197.51,0,115.252
141,L1_SingleJet180,1,2557.98,178.223,0,78.8952
142,L1_SingleJet200,1,1701.18,145.342,0,38.9821
143,L1_SingleJet35_FWD,12000,62.0869,27.7661,62.0869,62.0869
144,L1_SingleJet60_FWD,760,74.5043,30.4162,74.5043,74.5043
145,L1_SingleJet90_FWD,80,74.5043,30.4162,49.6695,54.326
