L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
0,L1_SingleMuCosmics,0,0,0,0,0
1,L1_SingleMuOpen,35000,94.592,26.2351,94.592,94.592
2,L1_SingleMuCosmics_BMTF,0,0,0,0,0
3,L1_SingleMuCosmics_OMTF,0,0,0,0,0
4,L1_SingleMuCosmics_EMTF,0,0,0,0,0
5,L1_SingleMu0_BMTF,0,0,0,0,0
6,L1_SingleMu0_OMTF,0,0,0,0,0
7,L1_SingleMu0_EMTF,0,0,0,0,0
8,L1_SingleMu3,16000,72.7631,23.0097,72.7631,72.7631
9,L1_SingleMu5,3600,94.592,26.2351,94.592,94.592
10,L1_SingleMu7,1500,87.3157,25.2059,87.3157,87.3157
11,L1_SingleMu10_LowQ,600,94.592,26.2351,80.0394,83.0712
12,L1_SingleMu11_LowQ,0,0,0,0,0
13,L1_SingleMu12_LowQ_BMTF,0,0,0,0,0
14,L1_SingleMu12_LowQ_OMTF,0,0,0,0,0
15,L1_SingleMu12_LowQ_EMTF,0,0,0,0,0
16,L1_SingleMu16,0,0,0,0,0
17,L1_SingleMu18,120,80.0394,24.1328,14.5526,29.651
18,L1_SingleMu20,0,0,0,0,0
19,L1_SingleMu22,1,5959.3,208.235,152.803,1437.89
20,L1_SingleMu22_BMTF,0,0,0,0,0
21,L1_SingleMu22_OMTF,0,0,0,0,0
22,L1_SingleMu22_EMTF,0,0,0,0,0
23,L1_SingleMu25,1,5195.29,194.429,0,1094.08
24,L1_SingleMu30,1,3361.66,156.398,0,674.338
25,L1_SingleMu14er2p1,0,0,0,0,0
26,L1_SingleMu16er2p1,0,0,0,0,0
27,L1_SingleMu18er2p1,0,0,0,0,0
28,L1_SingleMu20er2p1,1,6570.51,218.653,1360.67,2485.08
29,L1_SingleMu22er2p1,1,4889.68,188.624,0,966.748
30,L1_DoubleMu0,0,0,0,0,0
31,L1_DoubleMu_11_4,0,0,0,0,0
32,L1_DoubleMu_12_5,1,1222.42,94.3118,305.605,518.209
33,L1_DoubleMu_12_8,1,458.408,57.7539,0,67.8059
34,L1_DoubleMu_13_6,1,305.605,47.1559,0,18.0844
35,L1_DoubleMu_15_5,1,611.21,66.6885,0,132.323
36,L1_DoubleMu_15_7,1,305.605,47.1559,0,18.0844
37,L1_DoubleMu18er2p1,1,0,0,0,0
38,L1_DoubleMu22er2p1,1,0,0,0,0
39,L1_TripleMu0,0,0,0,0,0
40,L1_TripleMu3,0,0,0,0,0
41,L1_TripleMu_4_4_4,1,764.013,74.56,0,251.226
42,L1_TripleMu_5_0_0,0,0,0,0,0
43,L1_TripleMu_5_3_3,1,1528.03,105.444,152.803,547.06
44,L1_TripleMu_5_5_3,1,916.815,81.6764,0,267.961
45,L1_QuadMu0,0,0,0,0,0
50,L1_SingleEG5,100000,123.697,30.001,123.697,123.697
51,L1_SingleEG10,18000,101.868,27.2255,80.0394,81.2104
52,L1_SingleEG15,4000,101.868,27.2255,94.592,95.1517
53,L1_SingleEG18,0,0,0,0,0
54,L1_SingleEG24,0,0,0,0,0
55,L1_SingleEG26,370,109.145,28.181,43.6579,56.0416
56,L1_SingleEG28,0,0,0,0,0
57,L1_SingleEG30,0,0,0,0,0
58,L1_SingleEG32,0,0,0,0,0
59,L1_SingleEG34,1,15585.9,336.76,742.184,2019.7
60,L1_SingleEG36,1,12988.2,307.419,0,948.076
61,L1_SingleEG38,1,11001.8,282.935,0,711.634
62,L1_SingleEG40,1,9168.15,258.283,0,487.152
63,L1_SingleEG42,1,7792.93,238.126,0,362.838
64,L1_SingleEG45,1,6112.1,210.887,0,257.625
65,L1_SingleEG50,1,3514.46,159.913,0,96.3765
66,L1_SingleEG34er2p1,1,11307.4,286.838,0,852.66
67,L1_SingleEG36er2p1,1,9626.56,264.662,0,542.175
68,L1_SingleEG38er2p1,1,7945.73,240.449,0,360.831
69,L1_SingleIsoEG18,0,0,0,0,0
70,L1_SingleIsoEG20,0,0,0,0,0
71,L1_SingleIsoEG22,0,0,0,0,0
72,L1_SingleIsoEG24,0,0,0,0,0
73,L1_SingleIsoEG26,1,14821.8,328.403,152.803,1532.35
74,L1_SingleIsoEG28,1,12988.2,307.419,0,896.29
75,L1_SingleIsoEG30,1,12071.4,296.37,0,653.017
76,L1_SingleIsoEG32,1,10543.4,276.978,0,450.158
77,L1_SingleIsoEG34,1,9779.36,266.754,0,323.308
78,L1_SingleIsoEG35,1,9015.35,256.122,0,285.954
79,L1_SingleIsoEG36,1,8862.55,253.942,0,277.912
80,L1_SingleIsoEG37,1,8404.14,247.288,0,259.696
81,L1_SingleIsoEG38,1,8098.53,242.75,0,250.118
82,L1_SingleIsoEG40,1,7181.72,228.597,0,214.513
83,L1_SingleIsoEG18er2p1,0,0,0,0,0
84,L1_SingleIsoEG20er2p1,0,0,0,0,0
85,L1_SingleIsoEG22er2p1,0,0,0,0,0
86,L1_SingleIsoEG24er2p1,1,13446.6,312.797,1222.42,2345.66
87,L1_SingleIsoEG26er2p1,1,11613,290.688,0,966.569
88,L1_SingleIsoEG28er2p1,1,9932.16,268.83,0,483.3
89,L1_SingleIsoEG30er2p1,1,9320.95,260.427,0,391.619
90,L1_SingleIsoEG32er2p1,1,7945.73,240.449,0,239.696
91,L1_SingleIsoEG33er2p1,1,7945.73,240.449,0,239.696
92,L1_SingleIsoEG34er2p1,1,7792.93,238.126,0,224.415
93,L1_SingleIsoEG35er2p1,1,7028.92,226.152,0,187.061
94,L1_SingleIsoEG36er2p1,1,7028.92,226.152,0,187.061
95,L1_SingleIsoEG38er2p1,1,6264.9,213.507,0,159.268
96,L1_SingleIsoEG40er2p1,1,5653.69,202.825,0,144.392
97,L1_IsoEG33_Mt40,1,8709.74,251.743,0,341.976
98,L1_IsoEG33_Mt44,1,8556.94,249.525,0,311.901
99,L1_IsoEG33_Mt48,1,8251.34,245.029,0,306.026
100,L1_DoubleEG_15_10,0,0,0,0,0
101,L1_DoubleEG_18_17,0,0,0,0,0
102,L1_DoubleEG_20_18,0,0,0,0,0
103,L1_DoubleEG_22_10,1,11001.8,282.935,596.657,2974.04
104,L1_DoubleEG_22_12,1,6112.1,210.887,0,943.065
105,L1_DoubleEG_22_15,1,3667.26,163.353,0,356.656
106,L1_DoubleEG_23_10,1,9626.56,264.662,0,2064.49
107,L1_DoubleEG_24_17,1,1680.83,110.59,0,99.3319
108,L1_DoubleEG_25_12,1,4431.27,179.564,0,395.52
109,L1_DoubleEG_25_13,1,4125.67,173.262,0,319.119
110,L1_DoubleEG_25_14,1,3208.85,152.803,0,216.588
111,L1_DoubleLooseIsoEG22er2p1,1,0,0,0,0
112,L1_DoubleLooseIsoEG24er2p1,1,0,0,0,0
113,L1_TripleEG_14_10_8,0,0,0,0,0
114,L1_TripleEG_18_17_8,1,611.21,66.6885,152.803,175.291
115,L1_SingleTau20,0,0,0,0,0
116,L1_SingleTau80er2p1,0,0,0,0,0
117,L1_SingleTau100er2p1,0,0,0,0,0
118,L1_SingleTau120er2p1,1,1680.83,110.59,0,126.556
119,L1_SingleTau130er2p1,1,1222.42,94.3118,0,82.6033
120,L1_SingleTau140er2p1,1,764.013,74.56,0,21.826
121,L1_DoubleTau50er2p1,0,0,0,0,0
122,L1_DoubleTau70er2p1,1,2139.24,124.763,0,160.575
123,L1_DoubleIsoTau28er2p1,0,0,0,0,0
124,L1_DoubleIsoTau30er2p1,0,0,0,0,0
125,L1_DoubleIsoTau32er2p1,1,9626.56,264.662,291.052,1588.74
126,L1_DoubleIsoTau33er2p1,1,9015.35,256.122,0,1176.54
127,L1_DoubleIsoTau34er2p1,1,8556.94,249.525,0,947.333
128,L1_DoubleIsoTau35er2p1,1,8098.53,242.75,0,836.996
129,L1_DoubleIsoTau36er2p1,1,7640.13,235.779,0,791.747
130,L1_DoubleIsoTau38er2p1,1,7181.72,228.597,0,705.679
