L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
122,L1_SingleJet35,60000,0,0,0,0
123,L1_SingleJet60,80,2367.41,656.602,1821.09,2009.26
124,L1_SingleJet90,10,2549.52,681.388,728.434,1141.87
125,L1_SingleJet120,1,7284.34,1151.76,546.326,1285.27
126,L1_SingleJet140,1,3824.28,834.526,0,255.545
127,L1_SingleJet150,1,2731.63,705.303,0,122.36
128,L1_SingleJet160,1,2003.19,603.986,0,78.9333
129,L1_SingleJet170,1,1456.87,515.081,0,57.478
130,L1_SingleJet180,1,1274.76,481.814,0,47.8933
131,L1_SingleJet200,1,728.434,364.217,0,12.3861
140,L1_DoubleJet40er3p0,0,0,0,0,0
141,L1_DoubleJet50er3p0,0,0,0,0,0
142,L1_DoubleJet60er3p0,0,0,0,0,0
143,L1_DoubleJet80er3p0,1,9833.86,1338.22,546.326,2024.86
144,L1_DoubleJet100er3p0,1,3460.06,793.793,0,368.985
145,L1_DoubleJet112er3p0,1,2367.41,656.602,0,155.803
146,L1_DoubleJet120er3p0,1,1821.09,575.878,0,83.617
147,L1_TripleJet_84_68_48_VBF,1,4552.71,910.543,182.109,760.803
148,L1_TripleJet_88_72_56_VBF,1,2003.19,603.986,0,158.074
149,L1_TripleJet_92_76_64_VBF,1,1092.65,446.073,0,82.6715
150,L1_QuadJet40er3p0,0,0,0,0,0
151,L1_QuadJet50er3p0,1,1638.98,546.326,364.217,531.758
152,L1_QuadJet60er3p0,1,546.326,315.421,0,46.6111
160,L1_HTT120er,130,728.434,364.217,364.217,436.302
161,L1_HTT160er,6,6009.58,1046.13,2185.3,3079.01
162,L1_HTT200er,4,4188.5,873.362,546.326,1264.65
163,L1_HTT220er,2,6191.69,1061.87,364.217,1238.74
164,L1_HTT240er,1,9105.43,1287.7,364.217,1434.9
165,L1_HTT255er,1,6738.02,1107.72,0,536.469
166,L1_HTT270er,1,5463.26,997.45,0,350.593
167,L1_HTT280er,1,3824.28,834.526,0,232.328
168,L1_HTT300er,1,2367.41,656.602,0,95.6851
169,L1_HTT320er,1,1821.09,575.878,0,70.106
170,L1_HTT340er,1,1274.76,481.814,0,38.7629
171,L1_HTT380er,1,1092.65,446.073,0,28.6458
172,L1_HTT400er,1,910.543,407.207,0,22.5755
173,L1_HTT450er,1,546.326,315.421,0,6.31578
174,L1_HTT500er,1,546.326,315.421,0,6.31578
180,L1_ETM30,0,0,0,0,0
181,L1_ETM40,0,0,0,0,0
182,L1_ETM50,0,0,0,0,0
183,L1_ETM60,1000,0,0,0,0
184,L1_ETM70,0,0,0,0,0
185,L1_ETM75,0,0,0,0,0
186,L1_ETM80,0,0,0,0,0
187,L1_ETM85,0,0,0,0,0
188,L1_ETM90,0,0,0,0,0
189,L1_ETM95,0,0,0,0,0
190,L1_ETM100,1,2367.41,656.602,0,306.918
191,L1_ETM105,1,1821.09,575.878,0,208.059
192,L1_ETM110,1,1456.87,515.081,0,191.549
193,L1_ETM115,1,1274.76,481.814,0,130.846
194,L1_ETM120,1,728.434,364.217,0,17.028
195,L1_ETM150,1,546.326,315.421,0,6.31578
200,L1_ETMHF70,0,0,0,0,0
201,L1_ETMHF80,0,0,0,0,0
202,L1_ETMHF90,0,0,0,0,0
203,L1_ETMHF100,0,0,0,0,0
204,L1_ETMHF110,1,3277.95,772.621,182.109,806.148
205,L1_ETMHF120,1,1821.09,575.878,0,293.209
206,L1_ETMHF150,1,728.434,364.217,0,26.5501
240,L1_SingleMuOpen_NotBptxOR,35,0,0,0,0
241,L1_SingleMuOpen_NotBptxOR_3BX,1,0,0,0,0
242,L1_SingleJet20er3p0_NotBptxOR,1000,0,0,0,0
243,L1_SingleJet20er3p0_NotBptxOR_3BX,0,0,0,0,0
244,L1_SingleJet43er3p0_NotBptxOR_3BX,1,0,0,0,0
245,L1_SingleJet46er3p0_NotBptxOR_3BX,1,0,0,0,0
250,L1_IsoEG24er2p1_Jet26er3p0_dR_Min0p3,1,4370.61,892.146,0,212.527
251,L1_IsoEG26er2p1_Jet34er3p0_dR_Min0p3,1,2549.52,681.388,0,81.3256
252,L1_IsoEG28er2p1_Jet34er3p0_dR_Min0p3,1,2367.41,656.602,0,67.3172
253,L1_IsoEG30er2p1_Jet34er3p0_dR_Min0p3,1,2367.41,656.602,0,67.3172
254,L1_IsoEG24er2p1_HTT100er,1,3460.06,793.793,0,100.035
255,L1_IsoEG26er2p1_HTT100er,1,3277.95,772.621,0,77.2715
256,L1_IsoEG28er2p1_HTT100er,1,3277.95,772.621,0,77.2715
257,L1_IsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,1,2549.52,681.388,0,99.2454
258,L1_Mu18_HTT100er,1,728.434,364.217,0,30.182
259,L1_Mu18_Jet24er3p0,1,3277.95,772.621,0,320.408
260,L1_Mu20_EG17,1,0,0,0,0
261,L1_Mu23_EG10,1,364.217,257.54,0,21.246
262,L1_Mu23_IsoEG10,1,0,0,0,0
263,L1_Mu5_EG23,1,0,0,0,0
264,L1_Mu5_IsoEG20,1,0,0,0,0
265,L1_Mu7_EG23,1,0,0,0,0
266,L1_Mu7_IsoEG20,1,0,0,0,0
267,L1_Mu7_IsoEG23,1,0,0,0,0
268,L1_HTT250er_QuadJet_70_55_40_35_er2p5,1,2549.52,681.388,0,198.079
269,L1_HTT280er_QuadJet_70_55_40_35_er2p5,1,1456.87,515.081,0,119.708
270,L1_HTT300er_QuadJet_70_55_40_35_er2p5,1,728.434,364.217,0,39.2152
275,L1_DoubleJet100er2p3_dEta_Max1p6,1,1638.98,546.326,0,97.6358
276,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,1,1456.87,515.081,546.326,728.43
277,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,910.543,407.207,0,182.105
278,L1_IsoTau40er_ETM80,1,2003.19,603.986,0,264.217
279,L1_IsoTau40er_ETM85,1,1274.76,481.814,0,62.2633
280,L1_IsoTau40er_ETM90,1,1092.65,446.073,0,31.9119
281,L1_IsoTau40er_ETM95,1,1092.65,446.073,0,31.9119
282,L1_IsoTau40er_ETM100,1,910.543,407.207,0,20.5301
283,L1_IsoTau40er_ETMHF80,1,2367.41,656.602,182.109,487.877
284,L1_IsoTau40er_ETMHF90,1,1092.65,446.073,0,25.8691
285,L1_Mu22er2p1_IsoTau40er2p1,1,0,0,0,0
286,L1_QuadJet36er3p0_IsoTau52er2p1,1,1274.76,481.814,0,135.611
287,L1_ETM80_Jet60_dPhi_Min0p4,1,6373.8,1077.37,1821.09,2718.76
288,L1_ETM90_Jet60_dPhi_Min0p4,1,2731.63,705.303,0,444.975
289,L1_ETM100_Jet60_dPhi_Min0p4,1,1456.87,515.081,0,92.7232
290,L1_ETM110_Jet60_dPhi_Min0p4,1,910.543,407.207,0,39.7916
291,L1_DoubleJet60er3p0_ETM70,1,2185.3,630.843,0,489.183
292,L1_DoubleJet60er3p0_ETM80,1,728.434,364.217,0,96.3658
293,L1_DoubleJet60er3p0_ETM90,1,364.217,257.54,0,41.7332
294,L1_DoubleJet60er3p0_ETM100,1,0,0,0,0
295,L1_DoubleEG_Iso23_10,1,1821.09,575.878,0,86.8779
296,L1_DoubleEG_Iso24_10,1,1821.09,575.878,0,86.8779
297,L1_TripleEG_Iso20_10_5,1,910.543,407.207,0,22.8199
298,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,1,4552.71,910.543,364.217,980.213
299,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,1,2367.41,656.602,0,264.046
300,L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,1,1638.98,546.326,0,220.24
301,L1_DoubleJet30_Mass_Min400_Mu6,0,0,0,0,0
302,L1_DoubleJet30_Mass_Min400_Mu10,1,1456.87,515.081,364.217,515.667
303,L1_IsoEG18er2p1_IsoTau24er2p1_dEta_Min0p2,1,182.109,182.109,182.109,182.109
304,L1_IsoEG20er2p1_IsoTau25er2p1_dEta_Min0p2,1,0,0,0,0
305,L1_IsoEG22er2p1_IsoTau26er2p1_dEta_Min0p2,1,0,0,0,0
306,L1_Mu16er2p1_Tau20er2p1,1,2913.74,728.434,0,398.014
307,L1_Mu16er2p1_Tau24er2p1,1,1274.76,481.814,0,93.6441
308,L1_Mu18er2p1_Tau20er2p1,1,1821.09,575.878,0,119.793
309,L1_Mu18er2p1_Tau24er2p1,1,1092.65,446.073,0,63.2927
310,L1_Mu18er2p1_IsoTau26er2p1,1,728.434,364.217,0,30.182
311,L1_Mu20er2p1_IsoTau26er2p1,1,364.217,257.54,0,16.3898
315,L1_Mu6_HTT240er,1,546.326,315.421,0,20.4052
316,L1_Mu6_HTT250er,1,182.109,182.109,0,5.2031
317,L1_Mu15_HTT100er,1,910.543,407.207,0,60.5334
318,L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
319,L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
320,L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,1,2367.41,656.602,546.326,1028.48
321,L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,1,1274.76,481.814,0,339.703
322,L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,1,728.434,364.217,0,127.243
323,L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,1,2003.19,603.986,0,441.834
324,L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,1,1638.98,546.326,0,320.429
325,L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1,910.543,407.207,0,102.766
326,L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1,546.326,315.421,0,51.364
327,L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,1,364.217,257.54,0,21.0125
328,L1_DoubleMu3_SQ_HTT100er,1,2003.19,603.986,546.326,851.579
329,L1_DoubleMu3_SQ_HTT200er,1,546.326,315.421,0,42.5587
330,L1_DoubleMu3_SQ_HTT220er,1,364.217,257.54,0,12.2073
331,L1_DoubleMu3_SQ_HTT240er,1,182.109,182.109,0,5.2031
332,L1_DoubleMu_15_7_SQ,1,546.326,315.421,0,40.0777
333,L1_DoubleMu_15_7_SQ_Mass_Min4,1,364.217,257.54,0,28.6959
334,L1_TripleMu3_SQ,1,182.109,182.109,0,5.87447
335,L1_DoubleEG6_HTT240er,1,2367.41,656.602,0,169.802
336,L1_DoubleEG6_HTT250er,1,2003.19,603.986,0,86.3352
337,L1_DoubleEG6_HTT270er,1,1821.09,575.878,0,83.3001
338,L1_DoubleEG6_HTT300er,1,910.543,407.207,0,29.6186
339,L1_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
340,L1_ETMHF75_Jet60_OR_DoubleJet30,0,0,0,0,0
341,L1_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
342,L1_ETMHF85_Jet60_OR_DoubleJet30,0,0,0,0,0
343,L1_ETMHF90_Jet60_OR_DoubleJet30,0,0,0,0,0
344,L1_ETMHF95_Jet60_OR_DoubleJet30,0,0,0,0,0
345,L1_ETMHF100_Jet60_OR_DoubleJet30,0,0,0,0,0
346,L1_ETMHF105_Jet60_OR_DoubleJet30,0,0,0,0,0
347,L1_ETMHF110_Jet60_OR_DoubleJet30,1,2731.63,705.303,0,441.931
348,L1_ETMHF115_Jet60_OR_DoubleJet30,1,2003.19,603.986,0,244.647
349,L1_ETMHF120_Jet60_OR_DoubleJet30,1,1456.87,515.081,0,111.1
350,L1_ETMHF70_Jet60_OR_DiJet30woTT28,0,0,0,0,0
351,L1_ETMHF80_Jet60_OR_DiJet30woTT28,0,0,0,0,0
352,L1_ETMHF90_Jet60_OR_DiJet30woTT28,0,0,0,0,0
353,L1_ETMHF100_Jet60_OR_DiJet30woTT28,0,0,0,0,0
354,L1_ETMHF110_Jet60_OR_DiJet30woTT28,1,1821.09,575.878,0,197.385
355,L1_ETMHF120_Jet60_OR_DiJet30woTT28,1,1274.76,481.814,0,85.085
356,L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
357,L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
358,L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
359,L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
360,L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,1,2549.52,681.388,0,381.228
361,L1_DoubleMu7_SQ_EG7,1,182.109,182.109,0,5.2031
370,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,1,364.217,257.54,0,81.9489
371,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1,728.434,364.217,0,162.019
372,L1_DoubleMu4_SQ_OS_dR_Max1p2,1,546.326,315.421,0,87.8233
373,L1_DoubleMu5_SQ_OS_Mass7to18,1,546.326,315.421,0,70.9645
374,L1_DoubleMu_20_2_SQ_Mass_Max20,1,364.217,257.54,0,29.5926
375,L1_TripleMu_5_0_0_DoubleMu_5_0_OS_Mass_Max17,1,1274.76,481.814,0,430.795
376,L1_DoubleMu4_OS_EG12,1,182.109,182.109,0,5.2031
377,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,1,364.217,257.54,0,81.9489
378,L1_DoubleMu4p5_SQ_OS_dR_Max1p2,1,364.217,257.54,0,42.2962
379,L1_TripleMu_5_3_0_DoubleMu_5_3_OS_Mass_Max17,1,910.543,407.207,0,248.686
380,L1_DoubleMu5_OS_EG12,1,182.109,182.109,0,5.2031
381,L1_DoubleMu6_SQ_OS,1,728.434,364.217,0,76.8792
390,L1_Mu6_DoubleEG17,1,0,0,0,0
391,L1_DoubleMu7_EG7,1,364.217,257.54,0,23.414
400,L1_IsolatedBunch,0,0,0,0,0
401,L1_FirstBunchInTrain,0,0,0,0,0
402,L1_FirstBunchAfterTrain,0,0,0,0,0
403,L1_Mu5_EG15,0,0,0,0,0
404,L1_Mu5_EG20,0,0,0,0,0
405,L1_Mu5_IsoEG18,0,0,0,0,0
406,L1_Mu12_EG10,0,0,0,0,0
407,L1_Mu20_EG10,0,0,0,0,0
408,L1_MU20_EG15,1,0,0,0,0
409,L1_Mu20_IsoEG6,1,0,0,0,0
410,L1_Mu6_HTT200er,1,728.434,364.217,0,50.7566
411,L1_Mu8_HTT150er,1,1274.76,481.814,364.217,536.379
412,L1_EG25er2p1_HTT125er,1,5645.37,1013.94,728.434,1416.27
413,L1_EG27er2p1_HTT200er,1,1821.09,575.878,0,160.138
414,L1_DoubleJet60er3p0_ETM60,1,4370.61,892.146,728.434,1618.51
415,L1_QuadJet36er3p0_Tau52,80,0,0,0,0
416,L1_ETM75_Jet60_dPhi_Min0p4,0,0,0,0,0
417,L1_DoubleMu0_ETM40,0,0,0,0,0
418,L1_DoubleMu0_ETM55,0,0,0,0,0
419,L1_DoubleMu0_ETM60,0,0,0,0,0
420,L1_DoubleMu0_ETM65,1,910.543,407.207,182.109,309.351
421,L1_DoubleMu0_ETM70,1,364.217,257.54,0,21.0125
422,L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,100,0,0,0,0
423,L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,190,0,0,0,0
424,L1_DoubleEG6_HTT255er,1,2003.19,603.986,0,86.3352
425,L1_DoubleMu0er1p4_dEta_Max1p8_OS,1,1638.98,546.326,728.434,967.199
426,L1_DoubleMu_10_0_dEta_Max1p8,0,0,0,0,0
427,L1_Mu6_DoubleEG10,0,0,0,0,0
428,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,430,0,0,0,0
429,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,20,0,0,0,0
430,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,1,182.109,182.109,0,5.2031
431,L1_SingleEG2_BptxAND,0,0,0,0,0
432,L1_SingleJet12_BptxAND,0,0,0,0,0
433,L1_ETT55_BptxAND,0,0,0,0,0
434,L1_ETT70_BptxAND,0,0,0,0,0
435,L1_ETT75_BptxAND,0,0,0,0,0
436,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0
437,L1_MinimumBiasHF0_OR_BptxAND,0,0,0,0,0
438,L1_Mu10er2p1_ETM30,0,0,0,0,0
439,L1_Mu14er2p1_ETM30,0,0,0,0,0
450,L1_AlwaysTrue,0,0,0,0,0
451,L1_NotBptxOR,0,0,0,0,0
452,L1_BptxXOR,0,0,0,0,0
453,L1_ZeroBias_copy,0,0,0,0,0
454,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0
455,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0
456,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0
457,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0
458,L1_ZeroBias,0,0,0,0,0
459,L1_BptxPlus,0,0,0,0,0
460,L1_BptxMinus,0,0,0,0,0
461,L1_BptxOR,0,0,0,0,0
462,L1_BPTX_AND_Ref1_VME,0,0,0,0,0
463,L1_BPTX_B1NotB2_VME,0,0,0,0,0
464,L1_BPTX_B2NotB1_VME,0,0,0,0,0
465,L1_BPTX_NotOR_VME,0,0,0,0,0
466,L1_BPTX_AND_Ref2_NIM,0,0,0,0,0
467,L1_BPTX_B1NotB2_NIM,0,0,0,0,0
468,L1_BPTX_B2NotB1_NIM,0,0,0,0,0
469,L1_BPTX_NotOR_NIM,0,0,0,0,0
470,L1_BPTX_AND_Ref3_VME,0,0,0,0,0
471,L1_BPTX_OR_Ref3_VME,0,0,0,0,0
472,L1_BPTX_RefAND_VME,0,0,0,0,0
473,L1_FirstCollisionInOrbit,0,0,0,0,0
474,L1_BPTX_AND_Ref4_VME,0,0,0,0,0
475,L1_BPTX_OR_Ref4_VME,0,0,0,0,0
476,L1_LastCollisionInTrain,0,0,0,0,0
477,L1_FirstCollisionInTrain,0,0,0,0,0
478,L1_BPTX_AND_NIM,0,0,0,0,0
479,L1_BPTX_B1_NIM,0,0,0,0,0
480,L1_BPTX_B2_NIM,0,0,0,0,0
481,L1_BPTX_OR_NIM,0,0,0,0,0



9999,Total rate,1,84.6805,3.92696,35.147,84.6805
