L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
0,L1_SingleMuCosmics,0,0,0,0,0
1,L1_SingleMuOpen,30000,0,0,0,0
2,L1_SingleMu3,16000,0,0,0,0
3,L1_SingleMu5,240,810.71,362.561,648.568,664.782
4,L1_SingleMu7,120,648.568,324.284,486.426,526.962
5,L1_SingleMu10_LowQ,600,0,0,0,0
6,L1_SingleMu11_LowQ,500,0,0,0,0
7,L1_SingleMu16,1,8269.24,1157.93,324.284,1593.43
8,L1_SingleMu18,1,6161.4,999.511,0,634.56
9,L1_SingleMu20,1,5026.4,902.769,0,450.927
10,L1_SingleMu22,1,4539.98,857.975,0,386.585
11,L1_SingleMu25,1,3891.41,794.331,0,326.396
12,L1_SingleMu30,1,2594.27,648.568,0,235.763
13,L1_SingleMu14er2p1,20,486.426,280.838,0,112.362
14,L1_SingleMu16er2p1,1,7458.53,1099.7,0,1209.69
15,L1_SingleMu18er2p1,1,5674.97,959.245,0,575.108
16,L1_SingleMu20er2p1,1,4539.98,857.975,0,391.475
17,L1_SingleMu22er2p1,1,4053.55,810.71,0,327.133
20,L1_DoubleMu0,600,162.142,162.142,162.142,162.142
21,L1_DoubleMu_11_4,30,0,0,0,0
22,L1_DoubleMu_12_5,1,2107.85,584.611,324.284,602.515
23,L1_DoubleMu_12_8,1,486.426,280.838,0,46.3497
24,L1_DoubleMu_13_6,1,972.852,397.165,0,75.3646
25,L1_DoubleMu_15_5,1,1459.28,486.426,0,143.113
26,L1_DoubleMu_15_7,1,648.568,324.284,0,50.6166
27,L1_TripleMu0,0,0,0,0,0
28,L1_TripleMu3,1,1621.42,512.738,162.142,393.221
29,L1_TripleMu_4_4_4,1,486.426,280.838,0,29.489
30,L1_TripleMu_5_0_0,1,2594.27,648.568,486.426,974.229
31,L1_TripleMu_5_3_3,1,1134.99,428.988,0,122.984
32,L1_TripleMu_5_5_3,1,810.71,362.561,0,67.3923
33,L1_QuadMu0,1,1297.14,458.607,810.71,873.765
40,L1_SingleEG5,10000,486.426,280.838,486.426,486.426
41,L1_SingleEG10,2500,324.284,229.303,324.284,324.284
42,L1_SingleEG15,1000,162.142,162.142,162.142,162.142
43,L1_SingleEG18,130,648.568,324.284,486.426,567.497
44,L1_SingleEG24,30,810.71,362.561,486.426,621.544
45,L1_SingleEG26,20,972.852,397.165,324.284,345.148
46,L1_SingleEG28,1,15727.8,1596.91,1134.99,2701.95
47,L1_SingleEG30,1,12809.2,1441.15,0,1279.79
48,L1_SingleEG32,1,11674.2,1375.82,0,861.271
49,L1_SingleEG34,1,10052.8,1276.71,0,638.434
50,L1_SingleEG36,1,8431.39,1169.22,0,414.98
51,L1_SingleEG38,1,7134.25,1075.53,0,318.459
52,L1_SingleEG40,1,6323.54,1012.58,0,253.115
53,L1_SingleEG45,1,3567.12,760.514,0,91.2027
54,L1_SingleEG34er2p1,1,7782.82,1123.35,0,408.202
55,L1_SingleEG36er2p1,1,6809.97,1050.8,0,286.701
56,L1_SingleEG38er2p1,1,5512.83,945.442,0,190.179
57,L1_SingleIsoEG18,20,810.71,362.561,324.284,413.967
58,L1_SingleIsoEG20,1,14917.1,1555.21,162.142,2170.41
59,L1_SingleIsoEG22,1,12647.1,1432,0,1062.44
60,L1_SingleIsoEG24,1,11187.8,1346.85,0,616.547
61,L1_SingleIsoEG26,1,10214.9,1286.96,0,476.603
62,L1_SingleIsoEG28,1,9242.1,1224.15,0,349.142
63,L1_SingleIsoEG30,1,8107.1,1146.52,0,269.154
64,L1_SingleIsoEG32,1,7782.82,1123.35,0,255.993
65,L1_SingleIsoEG34,1,6972.11,1063.24,0,225.104
66,L1_SingleIsoEG36,1,6485.68,1025.48,0,198.957
67,L1_SingleIsoEG38,1,5674.97,959.245,0,166.778
68,L1_SingleIsoEG18er2p1,20,810.71,362.561,324.284,388.835
69,L1_SingleIsoEG20er2p1,1,12971.4,1450.24,0,1732
70,L1_SingleIsoEG22er2p1,1,10863.5,1327.19,0,786.172
71,L1_SingleIsoEG24er2p1,1,9728.52,1255.95,0,502.423
72,L1_SingleIsoEG26er2p1,1,8755.67,1191.5,0,362.479
73,L1_SingleIsoEG28er2p1,1,7944.96,1134.99,0,275.553
74,L1_SingleIsoEG30er2p1,1,6809.97,1050.8,0,195.565
75,L1_SingleIsoEG32er2p1,1,6485.68,1025.48,0,182.404
76,L1_SingleIsoEG34er2p1,1,5674.97,959.245,0,151.515
77,L1_SingleIsoEG36er2p1,1,5350.69,931.435,0,138.88
80,L1_DoubleEG_15_10,0,0,0,0,0
81,L1_DoubleEG_18_17,0,0,0,0,0
