L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
113,L1_DoubleIsoTau38er2p1,1,2159.61,269.951,0,100.594
120,L1_SingleJet16,0,0,0,0,0
121,L1_SingleJet20,0,0,0,0,0
122,L1_SingleJet35,60000,0,0,0,0
123,L1_SingleJet60,40,3981.78,366.552,3273.16,3418.44
124,L1_SingleJet90,10,2328.33,280.298,607.39,987.966
125,L1_SingleJet120,1,6208.88,457.724,269.951,824.871
126,L1_SingleJet140,1,2868.23,311.103,0,143.822
127,L1_SingleJet150,1,2058.38,263.548,0,83.8501
128,L1_SingleJet160,1,1450.99,221.273,0,51.8665
129,L1_SingleJet170,1,1079.8,190.884,0,31.4999
130,L1_SingleJet180,1,944.829,178.556,0,23.5121
131,L1_SingleJet200,1,708.622,154.634,0,14.266
140,L1_DoubleJet40er3p0,0,0,0,0,0
141,L1_DoubleJet50er3p0,0,0,0,0,0
142,L1_DoubleJet60er3p0,0,0,0,0,0
143,L1_DoubleJet80er3p0,1,7254.94,494.783,911.085,1740.92
144,L1_DoubleJet100er3p0,1,3003.21,318.339,0,239.981
145,L1_DoubleJet112er3p0,1,1822.17,247.966,0,101.757
146,L1_DoubleJet120er3p0,1,1349.76,213.415,0,60.3983
147,L1_TripleJet_84_68_48_VBF,1,3441.88,340.797,33.7439,405.892
148,L1_TripleJet_88_72_56_VBF,1,2058.38,263.548,0,149.605
149,L1_TripleJet_92_76_64_VBF,1,1248.52,205.256,0,67.8939
150,L1_QuadJet40er3p0,1,4656.66,396.401,1417.24,1994.95
151,L1_QuadJet50er3p0,1,607.39,143.163,0,43.4563
152,L1_QuadJet60er3p0,1,134.976,67.4878,0,5.47706
160,L1_HTT120er,130,573.646,139.13,438.671,466.715
161,L1_HTT160er,3,9414.55,563.634,4015.52,5083.23
162,L1_HTT200er,2,6040.16,451.462,607.39,1492.13
163,L1_HTT220er,1,8301,529.252,269.951,1260.63
164,L1_HTT240er,1,5905.18,446.39,0,490.049
165,L1_HTT255er,1,4757.89,400.686,0,306.171
166,L1_HTT270er,1,3745.57,355.514,0,170.363
167,L1_HTT280er,1,3374.39,337.439,0,146.134
168,L1_HTT300er,1,2362.07,282.322,0,84.5972
169,L1_HTT320er,1,1855.91,250.251,0,62.3961
170,L1_HTT340er,1,1450.99,221.273,0,43.8965
171,L1_HTT380er,1,843.597,168.719,0,22.0162
172,L1_HTT400er,1,641.134,147.086,0,13.3795
173,L1_HTT450er,1,404.927,116.892,0,5.49982
174,L1_HTT500er,1,303.695,101.232,0,3.54487
180,L1_ETM30,0,0,0,0,0
181,L1_ETM40,0,0,0,0,0
182,L1_ETM50,0,0,0,0,0
183,L1_ETM60,1000,67.4878,47.7211,33.7439,34.4938
184,L1_ETM70,0,0,0,0,0
185,L1_ETM75,0,0,0,0,0
186,L1_ETM80,0,0,0,0,0
187,L1_ETM85,0,0,0,0,0
188,L1_ETM90,0,0,0,0,0
189,L1_ETM95,0,0,0,0,0
190,L1_ETM100,1,1248.52,205.256,67.4878,139.723
191,L1_ETM105,1,944.829,178.556,0,47.4041
192,L1_ETM110,1,742.366,158.273,0,26.6665
193,L1_ETM115,1,539.902,134.976,0,15.707
194,L1_ETM120,1,371.183,111.916,0,9.26143
195,L1_ETM150,1,202.463,82.6553,0,2.32054
200,L1_ETMHF70,0,0,0,0,0
201,L1_ETMHF80,0,0,0,0,0
202,L1_ETMHF90,0,0,0,0,0
203,L1_ETMHF100,0,0,0,0,0
204,L1_ETMHF110,1,1822.17,247.966,168.719,459.351
205,L1_ETMHF120,1,1113.55,193.844,0,146.326
206,L1_ETMHF150,1,269.951,95.4421,0,8.66554
240,L1_SingleMuOpen_NotBptxOR,35,0,0,0,0
241,L1_SingleMuOpen_NotBptxOR_3BX,1,0,0,0,0
242,L1_SingleJet20er3p0_NotBptxOR,1000,0,0,0,0
243,L1_SingleJet20er3p0_NotBptxOR_3BX,0,0,0,0,0
244,L1_SingleJet43er3p0_NotBptxOR_3BX,1,0,0,0,0
245,L1_SingleJet46er3p0_NotBptxOR_3BX,1,0,0,0,0
250,L1_IsoEG24er2p1_Jet26er3p0_dR_Min0p3,1,4217.99,377.268,0,191.624
251,L1_IsoEG26er2p1_Jet34er3p0_dR_Min0p3,1,2800.74,307.421,0,88.976
252,L1_IsoEG28er2p1_Jet34er3p0_dR_Min0p3,1,2463.3,288.308,0,65.3984
253,L1_IsoEG30er2p1_Jet34er3p0_dR_Min0p3,1,2328.33,280.298,0,58.2546
254,L1_IsoEG24er2p1_HTT100er,1,3104.44,323.66,0,82.5929
255,L1_IsoEG26er2p1_HTT100er,1,3003.21,318.339,0,73.0589
256,L1_IsoEG28er2p1_HTT100er,1,2868.23,311.103,0,65.5703
257,L1_IsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,1,2092.12,265.7,0,77.7317
258,L1_Mu18_HTT100er,1,472.414,126.258,0,24.6356
259,L1_Mu18_Jet24er3p0,1,2362.07,282.322,0,240.469
260,L1_Mu20_EG17,1,101.232,58.4461,0,4.27912
261,L1_Mu23_EG10,1,269.951,95.4421,0,22.3562
262,L1_Mu23_IsoEG10,1,0,0,0,0
263,L1_Mu5_EG23,1,607.39,143.163,0,103.861
264,L1_Mu5_IsoEG20,1,236.207,89.2779,0,24.7615
265,L1_Mu7_EG23,1,404.927,116.892,0,86.6704
266,L1_Mu7_IsoEG20,1,101.232,58.4461,0,20.2865
267,L1_Mu7_IsoEG23,1,33.7439,33.7439,0,4.21799
268,L1_HTT250er_QuadJet_70_55_40_35_er2p5,1,1754.68,243.331,0,123.735
269,L1_HTT280er_QuadJet_70_55_40_35_er2p5,1,1282.27,208.011,0,56.6882
270,L1_HTT300er_QuadJet_70_55_40_35_er2p5,1,1046.06,187.878,0,40.816
275,L1_DoubleJet100er2p3_dEta_Max1p6,1,1585.96,231.336,0,104.922
276,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,1,371.183,111.916,33.7439,69.7293
277,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,236.207,89.2779,0,25.0187
278,L1_IsoTau40er_ETM80,1,1687.19,238.605,0,114.884
279,L1_IsoTau40er_ETM85,1,1484.73,223.832,0,73.4539
280,L1_IsoTau40er_ETM90,1,1147.29,196.759,0,48.1435
281,L1_IsoTau40er_ETM95,1,978.573,181.716,0,32.3734
282,L1_IsoTau40er_ETM100,1,809.853,165.311,0,21.0985
283,L1_IsoTau40er_ETMHF80,1,1316.01,210.731,101.232,178.349
284,L1_IsoTau40er_ETMHF90,1,843.597,168.719,0,51.6702
285,L1_Mu22er2p1_IsoTau40er2p1,1,67.4878,47.7211,0,2.02584
286,L1_QuadJet36er3p0_IsoTau52er2p1,1,1079.8,190.884,0,59.3818
287,L1_ETM80_Jet60_dPhi_Min0p4,1,3745.57,355.514,0,732.077
288,L1_ETM90_Jet60_dPhi_Min0p4,1,1822.17,247.966,0,174.094
289,L1_ETM100_Jet60_dPhi_Min0p4,1,1079.8,190.884,0,48.8019
290,L1_ETM110_Jet60_dPhi_Min0p4,1,674.878,150.907,0,20.1052
291,L1_DoubleJet60er3p0_ETM70,1,1788.43,245.659,0,248.504
292,L1_DoubleJet60er3p0_ETM80,1,843.597,168.719,0,59.4514
293,L1_DoubleJet60er3p0_ETM90,1,404.927,116.892,0,20.025
294,L1_DoubleJet60er3p0_ETM100,1,202.463,82.6553,0,5.16424
295,L1_DoubleEG_Iso23_10,1,911.085,175.338,0,45.2443
296,L1_DoubleEG_Iso24_10,1,809.853,165.311,0,30.5818
297,L1_TripleEG_Iso20_10_5,1,472.414,126.258,0,31.4764
298,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,1,3543.11,345.772,371.183,889.315
299,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,1,2767,305.564,0,394.093
300,L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,1,2328.33,280.298,0,339.45
301,L1_DoubleJet30_Mass_Min400_Mu6,1,1450.99,221.273,742.366,945.703
302,L1_DoubleJet30_Mass_Min400_Mu10,1,337.439,106.708,0,84.9227
303,L1_IsoEG18er2p1_IsoTau24er2p1_dEta_Min0p2,1,944.829,178.556,67.4878,154.971
304,L1_IsoEG20er2p1_IsoTau25er2p1_dEta_Min0p2,1,674.878,150.907,0,32.6991
305,L1_IsoEG22er2p1_IsoTau26er2p1_dEta_Min0p2,1,573.646,139.13,0,16.3749
306,L1_Mu16er2p1_Tau20er2p1,1,1957.15,256.986,0,227.001
307,L1_Mu16er2p1_Tau24er2p1,1,573.646,139.13,0,37.6086
308,L1_Mu18er2p1_Tau20er2p1,1,1484.73,223.832,0,116.396
309,L1_Mu18er2p1_Tau24er2p1,1,506.158,130.69,0,27.1105
310,L1_Mu18er2p1_IsoTau26er2p1,1,236.207,89.2779,0,10.031
311,L1_Mu20er2p1_IsoTau26er2p1,1,202.463,82.6553,0,9.1874
315,L1_Mu6_HTT240er,1,168.719,75.4536,0,5.88229
316,L1_Mu6_HTT250er,1,134.976,67.4878,0,4.94496
317,L1_Mu15_HTT100er,1,573.646,139.13,0,43.5697
318,L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
319,L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,1,1484.73,223.832,539.902,805.236
320,L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,1,674.878,150.907,0,202.346
321,L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,1,202.463,82.6553,0,37.0647
322,L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,1,168.719,75.4536,0,25.8168
323,L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,1,742.366,158.273,101.232,261.632
324,L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,1,404.927,116.892,0,69.1108
325,L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1,202.463,82.6553,0,21.307
326,L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1,67.4878,47.7211,0,4.12425
327,L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,1,67.4878,47.7211,0,4.12425
328,L1_DoubleMu3_SQ_HTT100er,1,539.902,134.976,0,111.01
329,L1_DoubleMu3_SQ_HTT200er,1,134.976,67.4878,0,4.96382
330,L1_DoubleMu3_SQ_HTT220er,1,101.232,58.4461,0,4.37182
331,L1_DoubleMu3_SQ_HTT240er,1,67.4878,47.7211,0,2.90469
332,L1_DoubleMu_15_7_SQ,1,101.232,58.4461,0,9.52523
333,L1_DoubleMu_15_7_SQ_Mass_Min4,1,33.7439,33.7439,0,4.82056
334,L1_TripleMu3_SQ,1,269.951,95.4421,0,37.4251
335,L1_DoubleEG6_HTT240er,1,1282.27,208.011,0,70.958
336,L1_DoubleEG6_HTT250er,1,1147.29,196.759,0,50.0389
337,L1_DoubleEG6_HTT270er,1,843.597,168.719,0,30.4222
338,L1_DoubleEG6_HTT300er,1,539.902,134.976,0,16.505
339,L1_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
340,L1_ETMHF75_Jet60_OR_DoubleJet30,0,0,0,0,0
341,L1_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
342,L1_ETMHF85_Jet60_OR_DoubleJet30,0,0,0,0,0
343,L1_ETMHF90_Jet60_OR_DoubleJet30,0,0,0,0,0
344,L1_ETMHF95_Jet60_OR_DoubleJet30,0,0,0,0,0
345,L1_ETMHF100_Jet60_OR_DoubleJet30,0,0,0,0,0
346,L1_ETMHF105_Jet60_OR_DoubleJet30,0,0,0,0,0
347,L1_ETMHF110_Jet60_OR_DoubleJet30,1,1518.48,226.361,0,223.144
348,L1_ETMHF115_Jet60_OR_DoubleJet30,1,1248.52,205.256,0,124.724
349,L1_ETMHF120_Jet60_OR_DoubleJet30,1,978.573,181.716,0,78.838
350,L1_ETMHF70_Jet60_OR_DiJet30woTT28,0,0,0,0,0
351,L1_ETMHF80_Jet60_OR_DiJet30woTT28,0,0,0,0,0
352,L1_ETMHF90_Jet60_OR_DiJet30woTT28,0,0,0,0,0
353,L1_ETMHF100_Jet60_OR_DiJet30woTT28,0,0,0,0,0
354,L1_ETMHF110_Jet60_OR_DiJet30woTT28,1,1181.04,199.632,0,131.098
355,L1_ETMHF120_Jet60_OR_DiJet30woTT28,1,843.597,168.719,0,59.9039
356,L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
357,L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
358,L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
359,L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
360,L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,1,1248.52,205.256,0,126.412
361,L1_DoubleMu7_SQ_EG7,1,202.463,82.6553,0,75.3614
370,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,1,776.109,161.83,0,186.107
371,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1,573.646,139.13,202.463,324.197
372,L1_DoubleMu4_SQ_OS_dR_Max1p2,1,877.341,172.061,67.4878,267.414
373,L1_DoubleMu5_SQ_OS_Mass7to18,1,202.463,82.6553,0,48.6219
374,L1_DoubleMu_20_2_SQ_Mass_Max20,1,134.976,67.4878,0,8.4214
375,L1_TripleMu_5_0_0_DoubleMu_5_0_OS_Mass_Max17,1,641.134,147.086,0,141.462
376,L1_DoubleMu4_OS_EG12,1,202.463,82.6553,33.7439,84.3597
377,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,1,708.622,154.634,0,157.987
378,L1_DoubleMu4p5_SQ_OS_dR_Max1p2,1,573.646,139.13,0,141.898
379,L1_TripleMu_5_3_0_DoubleMu_5_3_OS_Mass_Max17,1,438.671,121.665,0,76.505
380,L1_DoubleMu5_OS_EG12,1,33.7439,33.7439,0,8.43597
381,L1_DoubleMu6_SQ_OS,1,337.439,106.708,0,51.2979
390,L1_Mu6_DoubleEG17,1,33.7439,33.7439,33.7439,33.7439
391,L1_DoubleMu7_EG7,1,236.207,89.2779,33.7439,109.105
400,L1_IsolatedBunch,0,0,0,0,0
401,L1_FirstBunchInTrain,0,0,0,0,0
402,L1_FirstBunchAfterTrain,0,0,0,0,0
403,L1_Mu5_EG15,0,0,0,0,0
404,L1_Mu5_EG20,0,0,0,0,0
405,L1_Mu5_IsoEG18,0,0,0,0,0
406,L1_Mu12_EG10,0,0,0,0,0
407,L1_Mu20_EG10,0,0,0,0,0
408,L1_MU20_EG15,1,0,0,0,0
409,L1_Mu20_IsoEG6,1,67.4878,47.7211,0,2.40446
410,L1_Mu6_HTT200er,1,371.183,111.916,0,36.3885
411,L1_Mu8_HTT150er,1,539.902,134.976,67.4878,112.457
412,L1_EG25er2p1_HTT125er,1,4487.94,389.154,134.976,622.696
413,L1_EG27er2p1_HTT200er,1,1450.99,221.273,0,66.6932
414,L1_DoubleJet60er3p0_ETM60,1,2800.74,307.421,269.951,616.71
415,L1_QuadJet36er3p0_Tau52,80,0,0,0,0
416,L1_ETM75_Jet60_dPhi_Min0p4,1,5196.56,418.751,978.573,1779.34
417,L1_DoubleMu0_ETM40,0,0,0,0,0
418,L1_DoubleMu0_ETM55,0,0,0,0,0
419,L1_DoubleMu0_ETM60,0,0,0,0,0
420,L1_DoubleMu0_ETM65,1,539.902,134.976,202.463,292.034
421,L1_DoubleMu0_ETM70,1,269.951,95.4421,0,73.5019
422,L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,100,0,0,0,0
423,L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,190,0,0,0,0
424,L1_DoubleEG6_HTT255er,1,1079.8,190.884,0,44.6158
425,L1_DoubleMu0er1p4_dEta_Max1p8_OS,1,1316.01,210.731,371.183,602.469
426,L1_DoubleMu_10_0_dEta_Max1p8,0,0,0,0,0
427,L1_Mu6_DoubleEG10,0,0,0,0,0
428,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,430,33.7439,33.7439,0,2.81199
429,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,20,33.7439,33.7439,33.7439,33.7439
430,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,1,67.4878,47.7211,0,5.85831
431,L1_SingleEG2_BptxAND,0,0,0,0,0
432,L1_SingleJet12_BptxAND,0,0,0,0,0
433,L1_ETT55_BptxAND,0,0,0,0,0
434,L1_ETT70_BptxAND,0,0,0,0,0
435,L1_ETT75_BptxAND,0,0,0,0,0
436,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0
437,L1_MinimumBiasHF0_OR_BptxAND,0,0,0,0,0
438,L1_Mu10er2p1_ETM30,0,0,0,0,0
439,L1_Mu14er2p1_ETM30,0,0,0,0,0
450,L1_AlwaysTrue,0,0,0,0,0
451,L1_NotBptxOR,0,0,0,0,0
452,L1_BptxXOR,0,0,0,0,0
453,L1_ZeroBias_copy,0,0,0,0,0
454,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0
455,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0
456,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0
457,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0
458,L1_ZeroBias,0,0,0,0,0
459,L1_BptxPlus,0,0,0,0,0
460,L1_BptxMinus,0,0,0,0,0
461,L1_BptxOR,0,0,0,0,0
462,L1_BPTX_AND_Ref1_VME,0,0,0,0,0
463,L1_BPTX_B1NotB2_VME,0,0,0,0,0
464,L1_BPTX_B2NotB1_VME,0,0,0,0,0
465,L1_BPTX_NotOR_VME,0,0,0,0,0
466,L1_BPTX_AND_Ref2_NIM,0,0,0,0,0
467,L1_BPTX_B1NotB2_NIM,0,0,0,0,0
468,L1_BPTX_B2NotB1_NIM,0,0,0,0,0
469,L1_BPTX_NotOR_NIM,0,0,0,0,0
470,L1_BPTX_AND_Ref3_VME,0,0,0,0,0
471,L1_BPTX_OR_Ref3_VME,0,0,0,0,0
472,L1_BPTX_RefAND_VME,0,0,0,0,0
473,L1_FirstCollisionInOrbit,0,0,0,0,0
474,L1_BPTX_AND_Ref4_VME,0,0,0,0,0
475,L1_BPTX_OR_Ref4_VME,0,0,0,0,0
476,L1_LastCollisionInTrain,0,0,0,0,0
477,L1_FirstCollisionInTrain,0,0,0,0,0
478,L1_BPTX_AND_NIM,0,0,0,0,0
479,L1_BPTX_B1_NIM,0,0,0,0,0
480,L1_BPTX_B2_NIM,0,0,0,0,0
481,L1_BPTX_OR_NIM,0,0,0,0,0



9999,Total rate,1,81.0528,1.65379,41.2013,81.0528
