L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
51,L1_SingleEG10,18000,86.9216,32.8533,86.9216,86.9216
52,L1_SingleEG15,4000,99.339,35.1216,86.9216,88.4738
53,L1_SingleEG18,0,0,0,0,0
54,L1_SingleEG24,0,0,0,0,0
55,L1_SingleEG26,370,86.9216,32.8533,12.4174,17.6383
56,L1_SingleEG28,0,0,0,0,0
57,L1_SingleEG30,0,0,0,0,0
58,L1_SingleEG32,0,0,0,0,0
59,L1_SingleEG34,1,14255.1,420.727,260.765,1695.52
60,L1_SingleEG36,1,11672.3,380.71,0,945.53
61,L1_SingleEG38,1,9685.55,346.798,0,640.344
62,L1_SingleEG40,1,8071.3,316.582,0,466.065
63,L1_SingleEG45,1,5289.8,256.292,0,224.199
64,L1_SingleEG34er2p1,1,10318.8,357.957,0,895.862
65,L1_SingleEG36er2p1,1,8505.9,324.994,0,500.277
66,L1_SingleEG38er2p1,1,7003.4,294.896,0,327.275
67,L1_SingleIsoEG18,0,0,0,0,0
68,L1_SingleIsoEG20,0,0,0,0,0
69,L1_SingleIsoEG22,0,0,0,0,0
70,L1_SingleIsoEG24,0,0,0,0,0
71,L1_SingleIsoEG26,0,0,0,0,0
72,L1_SingleIsoEG28,1,16589.6,453.872,546.365,2392.09
73,L1_SingleIsoEG30,1,14416.6,423.103,0,1506.03
74,L1_SingleIsoEG32,1,12156.6,388.527,0,879.384
75,L1_SingleIsoEG34,1,10306.4,357.741,0,563.683
76,L1_SingleIsoEG36,1,9089.52,335.958,0,438.372
77,L1_SingleIsoEG38,1,7959.54,314.383,0,358.194
78,L1_SingleIsoEG18er2p1,0,0,0,0,0
79,L1_SingleIsoEG20er2p1,0,0,0,0,0
80,L1_SingleIsoEG22er2p1,0,0,0,0,0
81,L1_SingleIsoEG24er2p1,0,0,0,0,0
82,L1_SingleIsoEG26er2p1,1,13982,416.677,894.051,2167.9
83,L1_SingleIsoEG28er2p1,1,11610.2,379.696,0,885.51
84,L1_SingleIsoEG30er2p1,1,10058.1,353.405,0,560.145
85,L1_SingleIsoEG32er2p1,1,8828.76,331.104,0,397.106
86,L1_SingleIsoEG34er2p1,1,7661.52,308.441,0,292.101
87,L1_SingleIsoEG36er2p1,1,6854.39,291.742,0,241.538
90,L1_DoubleEG_15_10,0,0,0,0,0
91,L1_DoubleEG_18_17,0,0,0,0,0
92,L1_DoubleEG_20_18,0,0,0,0,0
93,L1_DoubleEG_22_10,1,9039.85,335.039,459.443,2088.69
94,L1_DoubleEG_22_12,1,5724.41,266.612,0,835.237
95,L1_DoubleEG_22_15,1,3464.45,207.411,0,373.256
96,L1_DoubleEG_23_10,1,7649.1,308.191,0,1262.19
97,L1_DoubleEG_24_17,1,1999.2,157.559,0,137.894
98,L1_DoubleEG_25_12,1,3998.4,222.822,0,325.306
99,L1_DoubleEG_25_13,1,3501.7,208.523,0,268.793
100,L1_DoubleEG_25_14,1,3067.09,195.154,0,220.859
101,L1_TripleEG_14_10_8,0,0,0,0,0
102,L1_TripleEG_18_17_8,1,732.625,95.3797,124.174,189.998
110,L1_SingleTau20,0,0,0,0,0
111,L1_SingleTau80er2p1,0,0,0,0,0
112,L1_SingleTau100er2p1,1,3178.85,198.678,12.4174,193.696
113,L1_SingleTau120er2p1,1,1875.02,152.587,0,57.3499
114,L1_DoubleTau50er2p1,0,0,0,0,0
115,L1_DoubleTau70er2p1,1,2011.62,158.047,0,88.9782
116,L1_DoubleIsoTau28er2p1,0,0,0,0,0
117,L1_DoubleIsoTau30er2p1,1,9871.82,350.117,1005.81,2115.11
118,L1_DoubleIsoTau32er2p1,1,8394.15,322.852,0,1024.38
119,L1_DoubleIsoTau33er2p1,1,7947.12,314.138,0,881.209
120,L1_DoubleIsoTau34er2p1,1,7226.91,299.565,0,698.184
121,L1_DoubleIsoTau35er2p1,1,6804.72,290.683,0,608.827
122,L1_DoubleIsoTau36er2p1,1,6370.11,281.247,0,542.432
123,L1_DoubleIsoTau38er2p1,1,5811.33,268.629,0,472.379
130,L1_SingleJet16,0,0,0,0,0
131,L1_SingleJet20,0,0,0,0,0
132,L1_SingleJet35,60000,62.0869,27.7661,62.0869,62.0869
133,L1_SingleJet60,6000,62.0869,27.7661,37.2521,42.1304
134,L1_SingleJet90,600,86.9216,32.8533,74.5043,76.5738
135,L1_SingleJet120,200,74.5043,30.4162,12.4174,20.319
136,L1_SingleJet140,0,0,0,0,0
137,L1_SingleJet150,1,5513.32,261.65,149.009,623.769
138,L1_SingleJet160,1,4122.57,226.255,0,281.178
139,L1_SingleJet170,1,3141.6,197.51,0,144.526
140,L1_SingleJet180,1,2557.98,178.223,0,94.1646
141,L1_SingleJet200,1,1701.18,145.342,0,46.0577
142,L1_SingleJet35_HFp,0,0,0,0,0
143,L1_SingleJet35_HFm,0,0,0,0,0
144,L1_SingleJet60_HFp,0,0,0,0,0
145,L1_SingleJet60_HFm,0,0,0,0,0
150,L1_DoubleJet40er3p0,2500,149.009,43.0151,111.756,117.862
151,L1_DoubleJet50er3p0,0,0,0,0,0
152,L1_DoubleJet60er3p0,0,0,0,0,0
153,L1_DoubleJet80er3p0,0,0,0,0,0
154,L1_DoubleJet100er3p0,1,7276.58,300.593,335.269,1362.32
155,L1_DoubleJet112er3p0,1,4495.09,236.257,0,468.537
156,L1_DoubleJet120er3p0,1,3439.61,206.666,0,285.462
157,L1_TripleJet_84_68_48_VBF,0,0,0,0,0
158,L1_TripleJet_88_72_56_VBF,1,5451.23,260.173,645.704,1273.04
159,L1_TripleJet_92_76_64_VBF,1,3265.77,201.376,0,353.545
160,L1_QuadJet40er3p0,0,0,0,0,0
161,L1_QuadJet50er3p0,1,2408.97,172.954,434.608,660.307
162,L1_QuadJet60er3p0,1,707.791,93.7491,0,63.311
170,L1_HTT120er,1890,99.339,35.1216,62.0869,71.614
171,L1_HTT160er,630,111.756,37.2521,99.339,102.443
172,L1_HTT200er,140,223.513,52.6825,62.0869,92.0055
173,L1_HTT220er,0,0,0,0,0
174,L1_HTT240er,0,0,0,0,0
175,L1_HTT255er,70,173.843,46.4616,0,15.9344
176,L1_HTT270er,0,0,0,0,0
177,L1_HTT280er,1,8567.99,326.178,223.513,1088.6
178,L1_HTT300er,1,6432.2,282.615,0,498.615
179,L1_HTT320er,1,4755.86,243.013,0,274.28
180,L1_HTT340er,1,3625.87,212.188,0,165.836
181,L1_HTT380er,1,2297.21,168.895,0,78.8666
182,L1_HTT400er,1,1837.77,151.064,0,52.5238
183,L1_HTT450er,1,1080.31,115.822,0,21.6685
184,L1_HTT500er,1,844.382,102.396,0,15.3789
190,L1_ETM30,0,0,0,0,0
191,L1_ETM40,0,0,0,0,0
192,L1_ETM50,0,0,0,0,0
193,L1_ETM60,0,0,0,0,0
194,L1_ETM70,0,0,0,0,0
195,L1_ETM75,0,0,0,0,0
196,L1_ETM80,0,0,0,0,0
197,L1_ETM85,0,0,0,0,0
198,L1_ETM90,0,0,0,0,0
199,L1_ETM95,1,3576.2,210.73,173.843,611.027
200,L1_ETM100,1,2508.31,176.484,0,228.48
201,L1_ETM105,1,1875.02,152.587,0,112.037
202,L1_ETM110,1,1490.09,136.026,0,71.8239
203,L1_ETM115,1,1154.82,119.749,0,44.1083
204,L1_ETM120,1,956.138,108.962,0,30.8809
205,L1_ETM150,1,459.443,75.532,0,9.19418
210,L1_ETMHF70,0,0,0,0,0
211,L1_ETMHF80,0,0,0,0,0
212,L1_ETMHF90,0,0,0,0,0
213,L1_ETMHF100,1,3216.1,199.839,186.261,402.509
214,L1_ETMHF110,1,1726.02,146.399,0,87.69
215,L1_ETMHF120,1,1129.98,118.454,0,37.9904
216,L1_ETMHF150,1,471.86,76.5459,0,10.334
240,L1_SingleMuOpen_NotBptxOR,35,0,0,0,0
241,L1_SingleMuOpen_NotBptxOR_3BX,1,0,0,0,0
242,L1_SingleJet20er3p0_NotBptxOR,1000,0,0,0,0
243,L1_SingleJet20er3p0_NotBptxOR_3BX,0,0,0,0,0
244,L1_SingleJet43er3p0_NotBptxOR_3BX,1,0,0,0,0
245,L1_SingleJet46er3p0_NotBptxOR_3BX,1,0,0,0,0
250,L1_IsoEG24er2p1_Jet26er3p0_dR_Min0p3,1,11858.6,383.735,707.791,1860.36
251,L1_IsoEG26er2p1_Jet34er3p0_dR_Min0p3,1,7723.61,309.688,0,497.03
252,L1_IsoEG28er2p1_Jet34er3p0_dR_Min0p3,1,6692.97,288.286,0,284.244
253,L1_IsoEG30er2p1_Jet34er3p0_dR_Min0p3,1,6084.51,274.87,0,229.72
254,L1_IsoEG24er2p1_HTT100er,1,7872.62,312.662,0,468.495
255,L1_IsoEG26er2p1_HTT100er,1,7326.25,301.617,0,335.918
256,L1_IsoEG28er2p1_HTT100er,1,6779.89,290.152,0,253.791
257,L1_IsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,1,6320.45,280.149,0,581.666
258,L1_Mu18_HTT100er,1,1092.73,116.485,0,74.2355
259,L1_Mu18_Jet24er3p0,1,7040.65,295.68,173.843,1306.23
260,L1_Mu20_EG17,1,223.513,52.6825,0,10.1911
261,L1_Mu23_EG10,1,831.964,101.641,0,58.3376
262,L1_Mu23_IsoEG10,1,310.434,62.0869,0,19.3467
263,L1_Mu5_EG23,1,1601.84,141.034,198.678,440.919
264,L1_Mu5_IsoEG20,1,943.721,108.252,0,122.885
265,L1_Mu7_EG23,1,980.973,110.368,0,184.652
266,L1_Mu7_IsoEG20,1,571.199,84.2188,0,52.1742
267,L1_Mu7_IsoEG23,1,434.608,73.4622,0,22.0172
268,L1_HTT250er_QuadJet_70_55_40_35_er2p5,1,4668.93,240.782,521.53,1025.61
269,L1_HTT280er_QuadJet_70_55_40_35_er2p5,1,3452.03,207.039,0,320.626
270,L1_HTT300er_QuadJet_70_55_40_35_er2p5,1,2868.41,188.728,0,218.38
275,L1_DoubleJet100er2p3_dEta_Max1p6,1,4308.83,231.31,0,588.783
276,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,1,1924.69,154.595,546.365,766.793
277,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,769.877,97.7745,0,120.328
278,L1_IsoTau40er_ETM80,0,0,0,0,0
279,L1_IsoTau40er_ETM85,0,0,0,0,0
280,L1_IsoTau40er_ETM90,1,1899.86,153.594,0,175.005
281,L1_IsoTau40er_ETM95,1,1589.42,140.487,0,99.6392
282,L1_IsoTau40er_ETM100,1,1303.82,127.24,0,59.8652
283,L1_IsoTau40er_ETMHF80,0,0,0,0,0
284,L1_IsoTau40er_ETMHF90,1,1142.4,119.103,0,50.9498
285,L1_Mu22er2p1_IsoTau40er2p1,1,273.182,58.2427,0,10.517
286,L1_QuadJet36er3p0_IsoTau52er2p1,65,37.2521,21.5075,12.4174,21.1095
287,L1_ETM80_Jet60_dPhi_Min0p4,0,0,0,0,0
288,L1_ETM90_Jet60_dPhi_Min0p4,1,4035.65,223.857,447.026,938.387
289,L1_ETM100_Jet60_dPhi_Min0p4,1,2173.04,164.266,0,155.124
290,L1_ETM110_Jet60_dPhi_Min0p4,1,1353.49,129.641,0,62.9705
291,L1_DoubleJet60er3p0_ETM70,0,0,0,0,0
292,L1_DoubleJet60er3p0_ETM80,0,0,0,0,0
293,L1_DoubleJet60er3p0_ETM90,1,931.303,107.538,0,79.6698
294,L1_DoubleJet60er3p0_ETM100,1,546.365,82.3676,0,22.3506
295,L1_DoubleEG_Iso23_10,1,4134.99,226.596,0,355.918
296,L1_DoubleEG_Iso24_10,1,3687.96,213.997,0,253.479
297,L1_TripleEG_Iso20_10_5,1,2744.24,184.598,372.521,630.895
298,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0
299,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,0,0,0,0,0
300,L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,1,4184.66,227.953,1117.56,1568.33
301,L1_DoubleJet30_Mass_Min400_Mu6,0,0,0,0,0
302,L1_DoubleJet30_Mass_Min400_Mu10,1,1378.33,130.825,658.121,789.538
303,L1_IsoEG18er2p1_IsoTau24er2p1_dEta_Min0p2,1,3985.98,222.476,546.365,962.642
304,L1_IsoEG20er2p1_IsoTau25er2p1_dEta_Min0p2,1,2942.92,191.163,0,310.384
305,L1_IsoEG22er2p1_IsoTau26er2p1_dEta_Min0p2,1,2272.38,167.979,0,115.463
306,L1_Mu16er2p1_Tau20er2p1,1,4420.59,234.291,335.269,869.255
307,L1_Mu16er2p1_Tau24er2p1,1,2011.62,158.047,0,234.557
308,L1_Mu18er2p1_Tau20er2p1,1,3638.29,212.551,0,387.333
309,L1_Mu18er2p1_Tau24er2p1,1,1713.6,145.871,0,137.38
310,L1_Mu18er2p1_IsoTau26er2p1,1,769.877,97.7745,0,52.507
311,L1_Mu20er2p1_IsoTau26er2p1,1,571.199,84.2188,0,30.3376
315,L1_Mu6_HTT240er,1,993.39,111.064,24.8348,148.771
316,L1_Mu6_HTT250er,1,831.964,101.641,0,91.291
317,L1_Mu15_HTT100er,1,1428,133.162,49.6695,196.408
318,L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
319,L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
320,L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,1,1254.16,124.793,409.773,625.684
321,L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,1,571.199,84.2188,0,169.894
322,L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,1,285.6,59.5517,0,51.5283
323,L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,1,1589.42,140.487,422.191,739.193
324,L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,1,844.382,102.396,0,212.63
325,L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1,347.687,65.7066,0,44.1061
326,L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1,149.009,43.0151,0,13.5812
327,L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,1,86.9216,32.8533,0,4.90236
328,L1_DoubleMu3_SQ_HTT100er,1,1577.01,139.937,558.782,770.363
329,L1_DoubleMu3_SQ_HTT200er,1,285.6,59.5517,0,34.6087
330,L1_DoubleMu3_SQ_HTT220er,1,186.261,48.0923,0,17.9151
331,L1_DoubleMu3_SQ_HTT240er,1,136.591,41.1838,0,6.26642
332,L1_DoubleMu_15_7_SQ,1,496.695,78.5344,0,37.8093
333,L1_DoubleMu_15_7_SQ_Mass_Min4,1,310.434,62.0869,0,22.3724
334,L1_TripleMu3_SQ,1,1043.06,113.807,0,251.633
335,L1_DoubleEG6_HTT240er,1,4383.33,233.301,384.939,927.782
336,L1_DoubleEG6_HTT250er,1,3737.63,215.433,0,481.131
337,L1_DoubleEG6_HTT270er,1,3005.01,193.169,0,243.028
338,L1_DoubleEG6_HTT300er,1,2086.12,160.948,0,105.573
339,L1_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
340,L1_ETMHF75_Jet60_OR_DoubleJet30,0,0,0,0,0
341,L1_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
342,L1_ETMHF85_Jet60_OR_DoubleJet30,0,0,0,0,0
343,L1_ETMHF90_Jet60_OR_DoubleJet30,1,5836.17,269.202,149.009,1108.43
344,L1_ETMHF95_Jet60_OR_DoubleJet30,1,4035.65,223.857,0,453.596
345,L1_ETMHF100_Jet60_OR_DoubleJet30,1,2992.59,192.77,0,202.797
346,L1_ETMHF105_Jet60_OR_DoubleJet30,1,2309.63,169.35,0,128.54
347,L1_ETMHF110_Jet60_OR_DoubleJet30,1,1701.18,145.342,0,77.3422
348,L1_ETMHF115_Jet60_OR_DoubleJet30,1,1353.49,129.641,0,52.8822
349,L1_ETMHF120_Jet60_OR_DoubleJet30,1,1129.98,118.454,0,37.9904
350,L1_ETMHF70_Jet60_OR_DiJet30woTT28,0,0,0,0,0
351,L1_ETMHF80_Jet60_OR_DiJet30woTT28,0,0,0,0,0
352,L1_ETMHF90_Jet60_OR_DiJet30woTT28,1,5289.8,256.292,0,821.269
353,L1_ETMHF100_Jet60_OR_DiJet30woTT28,1,2856,188.319,0,185.71
354,L1_ETMHF110_Jet60_OR_DiJet30woTT28,1,1663.93,143.742,0,74.1861
355,L1_ETMHF120_Jet60_OR_DiJet30woTT28,1,1117.56,117.802,0,37.2143
356,L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
357,L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
358,L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,1,3948.73,221.434,0,457.731
359,L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,1,2371.72,171.612,0,124.653
360,L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,1,1477.67,135.458,0,57.807
361,L1_DoubleMu7_SQ_EG7,1,422.191,72.4051,0,100.749
362,L1_ETMHF80_HTT60,0,0,0,0,0
363,L1_ETMHF90_HTT60,1,2744.24,184.598,0,290.561
364,L1_ETMHF100_HTT60,1,1577.01,139.937,0,71.0482
365,L1_ETMHF110_HTT60,1,906.469,106.094,0,26.8901
366,L1_ETMHF120_HTT60,1,645.704,89.543,0,12.9806
370,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,1,2781.49,185.846,260.765,996.502
371,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1,1254.16,124.793,422.191,707.119
372,L1_DoubleMu4_SQ_OS_dR_Max1p2,1,2719.41,183.76,335.269,972.905
373,L1_DoubleMu5_SQ_OS_Mass7to18,1,869.216,103.891,136.591,396.379
374,L1_DoubleMu_20_2_SQ_Mass_Max20,1,695.373,92.9231,0,64.8467
375,L1_TripleMu_5_0_0_DoubleMu_5_0_OS_Mass_Max17,1,2495.89,176.047,906.469,1346.47
376,L1_DoubleMu4_OS_EG12,1,583.617,85.1293,99.339,193.142
377,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,1,2185.46,164.735,0,644.519
378,L1_DoubleMu4p5_SQ_OS_dR_Max1p2,1,1626.68,142.123,0,402.815
379,L1_TripleMu_5_3_0_DoubleMu_5_3_OS_Mass_Max17,1,1390.75,131.413,0,372.272
380,L1_DoubleMu5_OS_EG12,1,285.6,59.5517,0,48.1622
381,L1_DoubleMu6_SQ_OS,0,0,0,0,0
390,L1_Mu6_DoubleEG17,1,62.0869,27.7661,0,4.51469
391,L1_DoubleMu7_EG7,1,484.278,77.5465,12.4174,120.345
400,L1_IsolatedBunch,0,0,0,0,0
401,L1_FirstBunchInTrain,0,0,0,0,0
402,L1_FirstBunchAfterTrain,0,0,0,0,0
403,L1_Mu5_EG15,0,0,0,0,0
404,L1_Mu5_EG20,0,0,0,0,0
405,L1_Mu5_IsoEG18,1,1241.74,124.174,248.348,386.2
406,L1_Mu12_EG10,0,0,0,0,0
407,L1_Mu20_EG10,1,1005.81,111.756,0,82.8709
408,L1_MU20_EG15,1,322.852,63.3165,0,15.7148
409,L1_Mu20_IsoEG6,0,0,0,0,0
410,L1_Mu6_HTT200er,0,0,0,0,0
411,L1_Mu8_HTT150er,0,0,0,0,0
412,L1_EG25er2p1_HTT125er,0,0,0,0,0
413,L1_EG27er2p1_HTT200er,1,3650.71,212.914,310.434,531.004
414,L1_DoubleJet60er3p0_ETM60,0,0,0,0,0
415,L1_QuadJet36er3p0_Tau52,0,0,0,0,0
416,L1_ETM75_Jet60_dPhi_Min0p4,0,0,0,0,0
417,L1_DoubleMu0_ETM40,0,0,0,0,0
418,L1_DoubleMu0_ETM55,0,0,0,0,0
419,L1_DoubleMu0_ETM60,0,0,0,0,0
420,L1_DoubleMu0_ETM65,0,0,0,0,0
421,L1_DoubleMu0_ETM70,0,0,0,0,0
422,L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,0,0,0,0,0
423,L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,0,0,0,0,0
424,L1_DoubleEG6_HTT255er,0,0,0,0,0
425,L1_DoubleMu0er1p4_dEta_Max1p8_OS,0,0,0,0,0
426,L1_DoubleMu_10_0_dEta_Max1p8,0,0,0,0,0
427,L1_Mu6_DoubleEG10,0,0,0,0,0
428,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,430,186.261,48.0923,186.261,186.261
429,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,20,235.93,54.1261,161.426,176.348
430,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,1,558.782,83.2983,74.5043,134.205
431,L1_SingleEG2_BptxAND,0,0,0,0,0
432,L1_SingleJet12_BptxAND,0,0,0,0,0
433,L1_ETT55_BptxAND,0,0,0,0,0
434,L1_ETT70_BptxAND,0,0,0,0,0
435,L1_ETT75_BptxAND,0,0,0,0,0
436,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0
437,L1_MinimumBiasHF0_OR_BptxAND,0,0,0,0,0
438,L1_Mu10er2p1_ETM30,0,0,0,0,0
439,L1_Mu14er2p1_ETM30,0,0,0,0,0
450,L1_AlwaysTrue,0,0,0,0,0
451,L1_NotBptxOR,0,0,0,0,0
452,L1_BptxXOR,0,0,0,0,0
453,L1_ZeroBias_copy,0,0,0,0,0
454,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0
455,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0
456,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0
457,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0
458,L1_ZeroBias,0,0,0,0,0
459,L1_BptxPlus,0,0,0,0,0
460,L1_BptxMinus,0,0,0,0,0
461,L1_BptxOR,0,0,0,0,0
462,L1_BPTX_AND_Ref1_VME,0,0,0,0,0
463,L1_BPTX_B1NotB2_VME,0,0,0,0,0
464,L1_BPTX_B2NotB1_VME,0,0,0,0,0
465,L1_BPTX_NotOR_VME,0,0,0,0,0
466,L1_BPTX_AND_Ref2_NIM,0,0,0,0,0
467,L1_BPTX_B1NotB2_NIM,0,0,0,0,0
468,L1_BPTX_B2NotB1_NIM,0,0,0,0,0
469,L1_BPTX_NotOR_NIM,0,0,0,0,0
470,L1_BPTX_AND_Ref3_VME,0,0,0,0,0
471,L1_BPTX_OR_Ref3_VME,0,0,0,0,0
472,L1_BPTX_RefAND_VME,0,0,0,0,0
473,L1_FirstCollisionInOrbit,0,0,0,0,0
474,L1_BPTX_AND_Ref4_VME,0,0,0,0,0
475,L1_BPTX_OR_Ref4_VME,0,0,0,0,0
476,L1_LastCollisionInTrain,0,0,0,0,0
477,L1_FirstCollisionInTrain,0,0,0,0,0
478,L1_BPTX_AND_NIM,0,0,0,0,0
479,L1_BPTX_B1_NIM,0,0,0,0,0
480,L1_BPTX_B2_NIM,0,0,0,0,0
481,L1_BPTX_OR_NIM,0,0,0,0,0



9999,Total rate,1,84.2271,1.02268,18.5516,84.2271
